School_ID	Legacy_Unit_ID	Finance_ID	Short_Name	Long_Name	School_Type	Primary_Category	Is_High_School	Is_Middle_School	Is_Elementary_School	Is_Pre_School	Summary	Administrator_Title	Administrator	Secondary_Contact_Title	Secondary_Contact	Address	City	State	Zip	Phone	Fax	CPS_School_Profile	Website	Facebook	Twitter	Youtube	Pinterest	Attendance_Boundaries	Grades_Offered_All	Grades_Offered	Student_Count_Total	Student_Count_Low_Income	Student_Count_Special_Ed	Student_Count_English_Learners	Student_Count_Black	Student_Count_Hispanic	Student_Count_White	Student_Count_Asian	Student_Count_Native_American	Student_Count_Other_Ethnicity	Student_Count_Asian_Pacific_Islander	Student_Count_Multi	Student_Count_Hawaiian_Pacific_Islander	Student_Count_Ethnicity_Not_Available	Statistics_Description	Demographic_Description	ADA_Accessible	Dress_Code	PreK_School_Day	Kindergarten_School_Day	School_Hours	Freshman_Start_End_Time	After_School_Hours	Earliest_Drop_Off_Time	Classroom_Languages	Bilingual_Services	Refugee_Services	Title_1_Eligible	PreSchool_Inclusive	Preschool_Instructional	Significantly_Modified	Hard_Of_Hearing	Visual_Impairments	Transportation_Bus	Transportation_El	Transportation_Metra	School_Latitude	School_Longitude	Average_ACT_School	Mean_ACT	College_Enrollment_Rate_School	College_Enrollment_Rate_Mean	Graduation_Rate_School	Graduation_Rate_Mean	Overall_Rating	Rating_Status	Rating_Statement	Classification_Description	School_Year	Third_Contact_Title	Third_Contact_Name	Fourth_Contact_Title	Fourth_Contact_Name	Fifth_Contact_Title	Fifth_Contact_Name	Sixth_Contact_Title	Sixth_Contact_Name	Seventh_Contact_Title	Seventh_Contact_Name	Location	Longitude	Latitude
609750	1750	49051	SIMPSON HS	Simpson Academy HS for Young Women	Citywide-Option	HS	Y	Y	Y	N	``	Principal	Mrs.Sherita D Carter-King	Guidance Counselor	Veronica Falls	1321 S PAULINA ST	Chicago	Illinois	60608	7735347812	7735347819	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609750	http://www.simpsonacademy.org/	http://www.facebook.com/SAYWHS				N	"6,7,8,9,10,11,12"	41801	38	37	6	2	28	8	2	0	0	0	0	0	0	0	There are 38 students enrolled at SIMPSON HS.  97.4% are Low Income Students.  15.8% are Diverse Learners.  5.3% are Limited English Learners.	The largest demographic at SIMPSON HS is Black.  This demographic makes up 73.7% of the student population.  The second greatest demographic is Hispanic at 21.1%.	No/unknown accessibility	N			8:00  AM - 3:05  PM			0.3125	Spanish			Y							Pink		41.864365	-87.668722	16.7	18.4		57.9	21.4	73.5	Level 2	Provisional Support	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that have their own processes for enrollment.	School Year 2016-2017	Office	Rita Somen									"1321 S PAULINA ST
Chicago, Illinois 60608
(41.864365, -87.668722)"	41.86436	-87.66872
400053	1934	66145	NOBLE - GOLDER HS	Noble - Golder College Prep	Charter	HS	Y	N	N	N	"Golder College Prep fosters curious, competent global learners, requiring all students to complete two years of Spanish and offering study abroad and service-learning trips to Europe and Central America."	Director	Ms. Stephanie Hernandez	AP of Operations	Amy Hynes	1454 W SUPERIOR ST	Chicago	Illinois	60642	3122659925	3122438402	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400053	http://www.goldercollegeprep.org	https://www.facebook.com/GolderCollegePrep				N	"9,10,11,12"	41893	670	602	104	75	102	539	12	3	3	0	0	6	0	5	There are 670 students enrolled at NOBLE - GOLDER HS.  89.9% are Low Income Students.  15.5% are Diverse Learners.  11.2% are Limited English Learners.	The largest demographic at NOBLE - GOLDER HS is Hispanic.  This demographic makes up 80.4% of the student population.  The second greatest demographic is Black at 15.2%.	Generally accessible	Y			7:55 AM - 3:40 PM	"M - R 7:55 a.m. - 3:40 p.m., F 7:55 a.m. - 1:00 p.m."	3:50 PM - 4:50 PM	0.291666667	"French, Spanish"	Y	N	Y						"9, 65, 66"	Blue		41.895282	-87.664483	19.5	18.4	80.5	57.9	81.7	73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Deans of Instructions	Jenna Mullen and Chad French	Office Manager/Enrollment	Janet Calvillo	Dean of Culture	Jorge Pagan	Deans of Students	Megan McCabe and Carolyn Raeckers			"1454 W SUPERIOR ST
Chicago, Illinois 60642
(41.895282, -87.664483)"	41.89528	-87.66448
609769	1950	49101	GRAHAM HS	Ray Graham Training Center High School	Special Education	HS	Y	N	N	N	"Ray Graham Training Center is a specialty school that provides services for 16- to 21-year-old young adults with moderate to severe cognitive disabilities. The average Graham student remains with the program for six years. Grahamâ€™s program emphasizes living skills, vocational training, and functional academics."	Principal	Rebecca A Parker	Assistant Principal	Ku-San Thomas	2347 S WABASH AVE	Chicago	Illinois	60616	7735349257	7735349247	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609769	http://www.raygrahamtrainingcenterhs.com/					N	"9,10,11,12"	41893	116	109	116	35	62	49	1	3	0	0	0	1	0	0	There are 116 students enrolled at GRAHAM HS.  94% are Low Income Students.  100% are Diverse Learners.  30.2% are Limited English Learners.	The largest demographic at GRAHAM HS is Black.  This demographic makes up 53.4% of the student population.  The second greatest demographic is Hispanic at 42.2%.	Fully Accessible	Y			7:15a.m.-2:45p.m.			7:15am	American Sign Language	Y		Y			Y				"Green, Red"		41.849675	-87.625315		18.4	3.7	57.9		73.5	Inability to Rate	Good Standing	This school did not have enough data for a 2015-2016 Performance Policy Rating.	Schools for students with disabilities who reside in specified geographic locations. Acceptance based on studentsâ€™ Individualized Education Program.	School Year 2016-2017											"2347 S WABASH AVE
Chicago, Illinois 60616
(41.849675, -87.625315)"	41.84967	-87.62531
400062	1962	66053	PERSPECTIVES - TECH HS	Perspectives - High School of Technology	Charter	HS	Y	N	N	N	"Perspectives High School of Technology integrates the use and understanding of technology throughout the curriculum, providing students with a competitive advantage in college and beyond."	Director	Mr. Eron Powell	Assistant Principal	Laura Landini	8131 S MAY ST	Chicago	Illinois	60620	7733586120	7733586129	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400062	http://www.pcsedu.org	https://www.facebook.com/perspectivescs	https://twitter.com/pcsedu			N	"9,10,11,12"	41893	329	296	65	1	321	6	0	0	0	0	0	2	0	0	There are 329 students enrolled at PERSPECTIVES - TECH HS.  90% are Low Income Students.  19.8% are Diverse Learners.  0.3% are Limited English Learners.	The largest demographic at PERSPECTIVES - TECH HS is Black.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Hispanic at 1.8%.	Generally accessible	Y			8:00 AM-3:20 PM	8:00 a.m. - 3:20 p.m.	3:30 PM - 5:00 PM		Spanish	Y	N	Y						"44, 75"	Red		41.745949	-87.650657	16.5	18.4	75.7	57.9	73.1	73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"8131 S MAY ST
Chicago, Illinois 60620
(41.745949, -87.650657)"	41.74594	-87.65065
610357	7930	46461	SPRY HS	Spry Community Links High School	Neighborhood	HS	Y	N	N	N	Community Links is a small school where students study year-round and complete high school in three years. Applicants must show a strong commitment to high school completion and post-secondary education.	Principal	Francisco Albert Borras			2400 S MARSHALL BLVD	Chicago	Illinois	60623	7735341997	7735340354	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610357	http://www.comlinkshs.org		https://twitter.com/comlinkshs			N	"9,10,11,12"	41893	127	122	34	43	1	124	1	0	1	0	0	0	0	0	There are 127 students enrolled at SPRY HS.  96.1% are Low Income Students.  26.8% are Diverse Learners.  33.9% are Limited English Learners.	The largest demographic at SPRY HS is Hispanic.  This demographic makes up 97.6% of the student population.  The second greatest demographic is White at 0.8%.	No/unknown accessibility	Y			8:45 am-4:00 pm	8:45 a.m. - 4:00 p.m.			Spanish	Y	N	Y						"21, 94"			41.847762	-87.698946	15.7	18.4	47.2	57.9	91.2	73.5	Level 2+	Good Standing	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017											"2400 S MARSHALL BLVD
Chicago, Illinois 60623
(41.847762, -87.698946)"	41.84776	-87.69894
400113	8672	66651	CICS - CHICAGOQUEST HS	CICS - ChicagoQuest North	Charter	HS	Y	N	N	N	"ChicagoQuest aims to engage, challenge, and prepare learners to impact their communities and the world as critical thinkers, problem-solvers, designers, and innovators."	Director	Ms. Ayanna Gore	School Director	Ayanna Gore	1443 N OGDEN AVE	Chicago	Illinois	60610	7735652100	3129512906	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400113	http://www.chicagoquest.org	https://www.facebook.com/chicagoquest/	https://twitter.com/chicagoquest			Y	"9,10,11,12"	41893	262	246	63	8	227	27	4	2	0	0	0	2	0	0	There are 262 students enrolled at CICS - CHICAGOQUEST HS.  93.9% are Low Income Students.  24% are Diverse Learners.  3.1% are Limited English Learners.	The largest demographic at CICS - CHICAGOQUEST HS is Black.  This demographic makes up 86.6% of the student population.  The second greatest demographic is Hispanic at 10.3%.	No/unknown accessibility	N			8:00 AM-3:30 PM	8:00 a.m. - 3:30 p.m.	3:30p-6:30p	7:30a		N	N	Y						"8, 9, 72"	"Blue, Red"		41.907797	-87.645561	16.5	18.4		57.9		73.5	Level 2+	Not Applicable	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Associate Director	Emily Putnam									"1443 N OGDEN AVE
Chicago, Illinois 60610
(41.907797, -87.645561)"	41.90779	-87.64556
400179	9683	66579	NOBLE - MANSUETO HS	Noble Mansueto High School	Charter	HS	Y	N	N	N	"With strong resilience and unwavering discipline, the students at Mansueto High School will proudly graduate from our nation's highest performing universities and use the skills gained to enact positive change across the globe.Â Mansueto High School offers extremely rigorous, college preparatory courses to all students.Â    Mansueto High School is currently an International Baccalaureate candidate school.Â Students are eligible to take AP courses starting in the 9th grade.Â At Mansueto High School, students are taught the importance of leading a healthy lifestyle. Each year, students must pass a rigorous physical education exam in order to be promoted.Â  Each student has an individual plan focused on growth."	Director	Mr. Darko Simunovic	Assistant Principal	Allison Clements	2911 W 47TH	Chicago	Illinois	60632	7733498200	7734090440	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400179	http://mansuetohighschool.noblenetwork.org/	https://www.facebook.com/BeNobleMHS/	https://twitter.com/BeNobleMHS			N	"9,10"	41891	525	480	82	109	6	500	6	11	1	0	0	0	1	0	There are 525 students enrolled at NOBLE - MANSUETO HS.  91.4% are Low Income Students.  15.6% are Diverse Learners.  20.8% are Limited English Learners.	The largest demographic at NOBLE - MANSUETO HS is Hispanic.  This demographic makes up 95.2% of the student population.  The second greatest demographic is Asian at 2.1%.	No/unknown accessibility	Y			M-TH 7:55 AM - 3:30 PM Friday 8:55 AM - 2:00PM		3:40 PM - 5:10 PM	0.291666667	"Spanish, Spanish for Heritage Speakers"	Y	Y	Y						"47, 52, 53A, 62, 94"	Orange		41.800136	-87.728003		18.4		57.9		73.5	Inability to Rate		This school did not have enough data for a 2015-2016 Performance Policy Rating.	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Dean of Discipline	Adam Nieves	Dean of Instruction	Edwige Joseph	Dean of Operations	Judy Castellanos	Case Manager	Michelle Debrincat	ELL Coordinator	Treacy Weldon	"2911 W 47TH
Chicago, Illinois 60632
(41.800136, -87.728003)"	41.80013	-87.72800
400162	9619	66691	INTRINSIC HS	Intrinsic Charter School	Charter	HS	Y	Y	N	N	"Intrinsic is a new, 7th-12th-grade public charter school â€” open enrollment, no testing required â€” that blends technology with great teaching to provide every student a path to college and career."	Director	Ms. Melissa Zaikos	Co-Principal	Tim Ligue	4540 W BELMONT AVE	Chicago	Illinois	60641	7088872735	7088872812	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400162	http://intrinsicschools.org	https://www.facebook.com/IntrinsicSchools	https://twitter.com/intrinsicschool			N	"7,8,9,10,11,12"	41831	1018	863	180	103	48	899	49	12	2	0	0	7	0	1	There are 1018 students enrolled at INTRINSIC HS.  84.8% are Low Income Students.  17.7% are Diverse Learners.  10.1% are Limited English Learners.	The largest demographic at INTRINSIC HS is Hispanic.  This demographic makes up 88.3% of the student population.  The second greatest demographic is White at 4.8%.	Fully Accessible	Y			8:30AM-4:00PM (HS) 8:15AM-3:45PM (MS)	8:30 AM - 4:00 PM	4:15 PM - 5:30 PM	0.288194444	Spanish	Y	N	Y						76	Blue	Milwaukee District North (MD-N)	41.938988	-87.741129	19.2	18.4		57.9		73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Assistant Principal	Michelle Trojan	Assistant Principal	Becca Wicker							"4540 W BELMONT AVE
Chicago, Illinois 60641
(41.938988, -87.741129)"	41.93898	-87.74112
609707	1320	46121	ROBESON HS	Paul Robeson High School	Neighborhood	HS	Y	N	N	N	"Robeson strives to provide students with the necessary skills to be effective communicators, critical thinkers and lifelong learners in todayâ€™s urban, technological, global marketplace."	Principal	Melanie Valerie Beatty-Sevier	Counselor	Heidi McCaleb	6835 S NORMAL BLVD	Chicago	Illinois	60621	7735353800	7735353620	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609707			https://twitter.com/CoachCarter5			Y	"9,10,11,12"	41893	123	118	39	0	120	1	0	1	0	0	0	1	0	0	There are 123 students enrolled at ROBESON HS.  95.9% are Low Income Students.  31.7% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at ROBESON HS is Black.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Asian at 0.8%.	Generally accessible	Y			8:00  AM - 3:09  PM	8:00 a.m. - 3:15 p.m.			Spanish	N	N	Y						"8, 24, 67, 169"	"Brown, Red"		41.769714	-87.637153	13.2	18.4	46.4	57.9	39.4	73.5	Level 3	Intensive Support	"This school received a Level 3 rating, which is the lowest rating of academic performance at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017											"6835 S NORMAL BLVD
Chicago, Illinois 60621
(41.769714, -87.637153)"	41.76971	-87.63715
400098	8079	66573	NOBLE - MUCHIN HS	Noble - Muchin College Prep	Charter	HS	Y	N	N	N	"Muchin College Prep opened in August of 2009 on the 7th floor of a high-rise building downtown. We have consistently ranked among the top 10 highest performing non-selective high schools in Chicago. Our scholars come to Muchin from more than 50 zip codes across Chicago and commute primarily by public transportation to our downtown campus. In addition, our diverse staff represents every region in the US and eight countries outside the US, and includes 15+ year veterans, Ivy League graduates, and NCAA athletes. Our scholars engage in a rigorous curriculum that prepares them for success in college and beyond. In addition to our rigorous curriculum, we focus on character education. We leverage our unique location to provide a variety of opportunities for our scholars to interact with professionals through internships, youth employment, and enriching activities. Since opening, 100% of our scholars have been accepted to two- and four-year colleges and universities. Now in our ninth year of operation, our founding class has seen its first college graduates! We have more than 67% of our first-generation college scholars on track to graduate - outpacing the CPS college completion average."	Director	Ms. Emily Mason	Assistant Principal	Mr. D. Nigel Green	1 N STATE ST	Chicago	Illinois	60602	3124454680	3123320058	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400098	http://www.muchincollegeprep.org	http://www.facebook.com/BeNobleMuchin	https://twitter.com/BeNobleMuchin			N	"9,10,11,12"	41893	964	804	110	66	263	646	6	38	2	0	0	4	0	5	There are 964 students enrolled at NOBLE - MUCHIN HS.  83.4% are Low Income Students.  11.4% are Diverse Learners.  6.8% are Limited English Learners.	The largest demographic at NOBLE - MUCHIN HS is Hispanic.  This demographic makes up 67% of the student population.  The second greatest demographic is Black at 27.3%.	Generally accessible	Y			"M- R 7:50 AM - 3:53 PM, F 7:50 AM - 12:25 PM"	"M - R 7:50 AM - 3:43PM, F 7:50 AM - 12:25 PM"	3:53 PM - 6:00 PM	0.291666667	Spanish	Y	N	Y						"2, 3, 4, 6, 10, 20, 22, 24, 26, 29, 36, 62, 66, 143, 144, 145, 146, 147, 148, 151"	"Blue, Brown, Green, Orange, Pink, Purple, Red"	"BNSF Railway (BNSF), Heritage Corridor (HC), Metra Electric District (ME), Milwaukee District North (MD-N), Milwaukee District West (MD-W), North Central Service (NCS), Rock Island District (RI), SouthWest Service (SWS), Union Pacific North (UP-N), Union Pacific Northwest (UP-NW), Union Pacific West (UP-W)"	41.88274	-87.626338	21.8	18.4	88.4	57.9	86.4	73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"1 N STATE ST
Chicago, Illinois 60602
(41.88274, -87.626338)"	41.88274	-87.62633
610506	8080	49161	TEAM HS	TEAM Englewood Community Academy High School	Small	HS	Y	N	N	N	"TEAM Englewood Community Academy is a 21st Century school that Transforms, Empowers, Advocates and Motivates our students to enact positive change in Englewood, Chicago, and the world."	Principal	Ms.Michelle C Russell	Assistant Principal	Daena Adams	6201 S STEWART AVE	Chicago	Illinois	60621	7735353530	7735353586	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610506	http://www.teamenglewood.org	https://www.facebook.com/pages/team-englewood-community-academy/132165383491430	https://twitter.com/@TeamEnglewood			N	"9,10,11,12"	41893	94	87	19	0	93	1	0	0	0	0	0	0	0	0	There are 94 students enrolled at TEAM HS.  92.6% are Low Income Students.  20.2% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at TEAM HS is Black.  This demographic makes up 98.9% of the student population.  The second greatest demographic is Hispanic at 1.1%.	Generally accessible	Y			8:00  AM - 3:13  PM			0.3125	Spanish	N	N	Y						"24, 63"	"Green, Red"		41.781485	-87.633019	14.3	18.4	50.7	57.9	73.9	73.5	Level 2	Intensive Support	"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.	School Year 2016-2017											"6201 S STEWART AVE
Chicago, Illinois 60621
(41.781485, -87.633019)"	41.78148	-87.63301
400013	7803	66254	ASPIRA - EARLY COLLEGE HS	ASPIRA Charter School - Early College High School	Charter	HS	Y	N	N	N	"Â Early College High School is focused into provideÂ a high quality education to our students. Our schoolÂ has a strong curriculum to prepareÂ all students to be successfulÂ Â in any college or career. We also have aÂ Dual EnrollmentÂ Program which our students attend to Northeastern Illinois University andÂ Wilbur Wright College while they are in High School. Our school has also strong programs in the areas of Art and STEM.  To know more about what our students, teachers, and parents doÂ in our community school,visit our website atÂ   www.aspirail.org/domain/96 Â Â Â Â Â Â "	Director	Brenda Stolle	Principal	Brenda Stolle	3986 W BARRY AVE	Chicago	Illinois	60618	7732520970	7732673568	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400013	http://aspirail.org/domain/96	https://www.facebook.com/ASPIRAIllinois	https://twitter.com/ASPIRAIllinois			N	"9,10,11,12"	41893	378	358	95	103	12	350	5	3	0	0	0	1	0	7	There are 378 students enrolled at ASPIRA - EARLY COLLEGE HS.  94.7% are Low Income Students.  25.1% are Diverse Learners.  27.2% are Limited English Learners.	The largest demographic at ASPIRA - EARLY COLLEGE HS is Hispanic.  This demographic makes up 92.6% of the student population.  The second greatest demographic is Black at 3.2%.	Fully Accessible	Y			8:15 AM - 3:15 PM	8:15 AM - 3:15 PM	3:15 PM -4:00 PM	0.3125	"Spanish, Spanish for Heritage Speakers"	Y	N	Y						"53, 77, 56"	Blue		41.937298	-87.727096	14.9	18.4	29.5	57.9	67.9	73.5	Level 2+	Not Applicable	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Assistant Principal	Francisco Torres	Dean of Students	Karen Orozco	Eliana Oliveras	Registrar					"3986 W BARRY AVE
Chicago, Illinois 60618
(41.937298, -87.727096)"	41.93729	-87.72709
400161	9618	66671	CHICAGO COLLEGIATE	Chicago Collegiate Charter School	Charter	HS	Y	Y	Y	N	Â 	Director	Ms. Tracie Sanlin			11816 S INDIANA	Chicago	Illinois	60628	7735369098	7732645792	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400161	http://www.chicagocollegiate.org		https://twitter.com/Chi_Collegiate			N	"4,5,6,7,8,9"	41737	381	354	68	0	375	4	0	0	0	0	0	1	0	1	There are 381 students enrolled at CHICAGO COLLEGIATE.  92.9% are Low Income Students.  17.8% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at CHICAGO COLLEGIATE is Black.  This demographic makes up 98.4% of the student population.  The second greatest demographic is Hispanic at 1%.	No/unknown accessibility	N																			41.679318	-87.617968		18.4		57.9		73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"11816 S INDIANA
Chicago, Illinois 60628
(41.679318, -87.617968)"	41.67931	-87.61796
609679	1070	53041	PROSSER HS	Charles Allen Prosser Career Academy High School	Career academy	HS	Y	N	N	N	"Prosser Career Academy has a track record of providing exceptional CTE and IB programs. We offer the IBDP as well as the IBCP programs, programs that emphasize creativity and critical thinking for all of its students. Our CTE programs offer numerous opportunities to earn certifications. Prosser also provides services for our deaf and hard of hearing students in all settings."	Principal	Mr.Mark Schall	Assistant Principal	Mr. Alfonso Tapia	2148 N LONG AVE	Chicago	Illinois	60639	7735343200	7735343382	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609679	http://www.prosseracademy.org					N	"9,10,11,12"	41893	1398	1316	181	82	252	1101	27	7	7	0	0	3	1	0	There are 1398 students enrolled at PROSSER HS.  94.1% are Low Income Students.  12.9% are Diverse Learners.  5.9% are Limited English Learners.	The largest demographic at PROSSER HS is Hispanic.  This demographic makes up 78.8% of the student population.  The second greatest demographic is Black at 18%.	Generally accessible	N			8:45  AM - 3:53  PM	8:45 a.m. - 3:53 p.m.	3:53 PM - 6:30 PM	0.3125	"American Sign Language, French, Spanish, Spanish for Heritage Speakers"	Y	N	Y			Y	Y		"65, 74, 85"		Milwaukee District West (MD-W)	41.920059	-87.761048	18.1	18.4	66.4	57.9	88.2	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Students receive a college-preparatory curriculum and a career-focused education in different fields.	School Year 2016-2017	Assistant Principal	Mr. Martin Walsh	Assistant Principal	Dr. Kimberly Watson	Freshmen Administrator	Molly Lahart	Teaching and Learning Specialist	Sandra Shimon	Technology Coordinator	Sebastian Sieczkowski	"2148 N LONG AVE
Chicago, Illinois 60639
(41.920059, -87.761048)"	41.92005	-87.76104
610499	1045	49131	COLLINS HS	Collins Academy High School	Small	HS	Y	N	N	N	"The Collins Academy High School family develops â€œdoersâ€ù â€“ life-long Warriors â€“ who empower and contribute to their communities.Â  As the hub of the North Lawndale community, we commit to the growth and success of all our students by providing: rigorous educational opportunities that incorporate social-emotional supports; integrated athletic, artistic, and technological experiences; and early college and career exposure to prepare students to think globally, serve locally."	Principal	Mrs.LeKenya Sanders-Sharpe	Assistant Principal	Mr. Thuet	1313 S SACRAMENTO DR	Chicago	Illinois	60623	7735341840	7735426471	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610499	http://auslchicago.org/schools/pages/collins	https://www.facebook.com/AUSLChicago	https://twitter.com/AUSLChicago			N	"9,10,11,12"	41893	256	255	59	1	251	4	0	0	0	0	0	0	1	0	There are 256 students enrolled at COLLINS HS.  99.6% are Low Income Students.  23% are Diverse Learners.  0.4% are Limited English Learners.	The largest demographic at COLLINS HS is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Hispanic at 1.6%.	Generally accessible	Y			08:00 AM - 03:15 PM	08:00 AM - 03:15PM	3:20-7:00pm	0.3125	Spanish	N	N	Y						"12, 18, 52"			41.864149	-87.702042	14.7	18.4	41.2	57.9	58.9	73.5	Level 3	Intensive Support	"This school received a Level 3 rating, which is the lowest rating of academic performance at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.	School Year 2016-2017	Academic Director	Mr. Leonard	Counselor-Admissions	Mrs. Castelaz							"1313 S SACRAMENTO DR
Chicago, Illinois 60623
(41.864149, -87.702042)"	41.86414	-87.70204
400061	1961	66052	PERSPECTIVES - LEADERSHIP HS	Perspectives - Leadership Academy	Charter	HS	Y	Y	Y	N	Perspectives Leadership Academy fosters reflective and ethical leaders through a social entrepreneurship curriculum and partnerships with Ernst & Young LLC and Northwestern Universityâ€™s School of Business.	Director	Mr. Eron Powell	Middle School Principal	Victoria Jackson	8131 S MAY ST	Chicago	Illinois	60620	7733586100	7733586199	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400061	http://www.pcsedu.org	https://www.facebook.com/perspectivescs	https://twitter.com/pcsedu			N	"6,7,8,9,10,11,12"	41801	428	406	76	0	417	5	0	0	0	0	0	3	1	2	There are 428 students enrolled at PERSPECTIVES - LEADERSHIP HS.  94.9% are Low Income Students.  17.8% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at PERSPECTIVES - LEADERSHIP HS is Black.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Other at 1.4%.	Generally accessible	Y			8:00 AM-3:20 PM	8:00 AM - 3:20 PM	3:30 PM - 5:00 PM		Spanish	N	N	Y						"44, 75"	Red		41.745961	-87.652045	16.8	18.4	53.2	57.9	75.2	73.5	Level 1	Not Applicable	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Assistant Principal	Jessica Eggert									"8131 S MAY ST
Chicago, Illinois 60620
(41.745961, -87.652045)"	41.74596	-87.65204
